CommunityName,BeachName,BeachCountrycode,EventDate,EventType,generalcode,Jumlah_Sampah,category,generalname,Recyclability,Hardness,RecycleMethod
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce Lato,IT,2018-03-29,Monitoring,G22,13.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce Lato,IT,2017-12-06,Monitoring,G22,13.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Milazzo,IT,2017-04-26,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Milazzo,IT,2018-04-03,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Milazzo,IT,2018-12-05,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Milazzo,IT,2017-10-31,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
WWF Denmark,Nr Lyngby,DK,2019-09-02,Cleanup,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
DeFishGear - Slovenia,Strunjan MS Monitoring ,SI,2017-09-21,Monitoring,G22,6.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
European Environment Agency (EEA),Stevns 7,DK,2013-06-27,Cleanup,G22,8.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,plage fort cigogne,unknown,2019-06-24,Cleanup,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cilento Cala del Cefalo,IT,2018-03-28,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cilento Cala del Cefalo,IT,2017-11-20,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cilento Cala del Cefalo,IT,2018-12-03,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cilento Cala del Cefalo,IT,2017-03-31,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce Lato,IT,2017-04-07,Monitoring,G22,13.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce Lato,IT,2018-12-05,Monitoring,G22,13.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Pioppi Pollica (SA),IT,2018-04-28,Monitoring,G22,20.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2017-04-06,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2016-07-15,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2017-10-16,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,"Spiaggia libera Magazzeno, Pontecagnano (SA)",IT,2017-04-22,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,"Spiaggia libera Magazzeno, Pontecagnano (SA)",IT,2018-04-28,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,Lara Beach,CY,2018-03-21,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,Tallinn Bay (Tallinna Lahe osa),EE,2017-05-06,Cleanup,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,irakli,BG,2016-03-12,Cleanup,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2015-10-14,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2020-07-28,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2020-09-30,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2019-06-25,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,"Spiaggia di Monaco, Maruggio (TA)",IT,2017-04-08,Monitoring,G22,28.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,kanal 2 varnensko ezero - cherno more,BG,2016-03-11,Cleanup,G22,28.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
HELMEPA - Hellenic Marine Environment Protection Association,Edem,GR,2018-10-14,Cleanup,G22,31.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Clean Sea LIFE,"Ansedonia, Tagliata",IT,2017-03-26,Monitoring,G22,9.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,Ainsdale,UK,2019-03-31,Cleanup,G22,28.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2020-04-25,Monitoring,G22,76.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2015-09-30,Monitoring,G22,70.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,"Spiaggia di Pioppi, Salerno",IT,2017-04-29,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2015-07-15,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2019-09-20,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2017-06-21,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Nymindegab,DK,2018-10-26,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Foce fiume Tusciano Battipaglia (SA),IT,2018-04-22,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,irakli,BG,2015-10-11,Cleanup,G22,6.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,irakli,BG,2015-12-05,Cleanup,G22,6.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cogoleto foce Lerone,IT,2018-10-26,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cogoleto foce Lerone,IT,2017-10-23,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cogoleto foce Lerone,IT,2017-02-14,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cogoleto foce Lerone,IT,2018-04-05,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2017-10-01,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2020-07-25,Monitoring,G22,13.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2019-09-15,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2015-07-01,Monitoring,G22,27.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,Lahta,RU,2018-04-28,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Marchese Maruggio (TA),IT,2018-04-06,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2018-10-29,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2019-04-15,Monitoring,G22,18.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2016-04-17,Monitoring,G22,231.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Alghero Lido,IT,2017-03-14,Monitoring,G22,25.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Alghero Lido,IT,2018-03-13,Monitoring,G22,25.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Alghero Lido,IT,2018-11-28,Monitoring,G22,25.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Ponte della Gatta Torre del Greco (NA),IT,2018-04-27,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Roma,IT,2018-04-10,Monitoring,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Roma,IT,2017-03-29,Monitoring,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Roma,IT,2018-12-04,Monitoring,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Roma,IT,2017-11-17,Monitoring,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,San Vito,IT,2018-12-04,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Anemone,Tuzla (Anemone),RO,2019-09-16,Monitoring,G22,13.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Anemone,Tuzla (Anemone),RO,2019-04-04,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,San Vito,IT,2018-03-28,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,San Vito,IT,2017-04-06,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,San Vito,IT,2017-12-07,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Plastic Change,Lejre Vig II,DK,2016-04-15,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2017-06-24,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2016-07-03,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2018-04-15,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2016-10-16,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Alghero Lido,IT,2017-12-04,Monitoring,G22,25.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Magazzeno - spiaggia libera Pontecagnano Faiano (SA),IT,2018-04-28,Monitoring,G22,11.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Montalto di Castro,IT,2017-11-21,Monitoring,G22,19.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Montalto di Castro,IT,2018-03-20,Monitoring,G22,19.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Montalto di Castro,IT,2017-03-01,Monitoring,G22,19.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2017-04-02,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2018-07-10,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",MSFD Skagen,DK,2015-04-27,Monitoring,G22,660.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Montalto di Castro,IT,2018-12-18,Monitoring,G22,19.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Black Sea NGO Network || MELTEMI,Kamchiyski pyasatsi,BG,2018-10-28,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Blue Flag Turkey,Kumkoy Public Beach,TR,2021-01-22,Monitoring,G22,8.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
HELMEPA - Hellenic Marine Environment Protection Association,"Aselinos, Skiathos",GR,2016-09-29,Monitoring,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Terzo Cavone Scanzano (MT),IT,2018-04-25,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Anemone,Saturn (Anemone),RO,2019-04-03,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Anemone,Saturn (Anemone),RO,2019-09-16,Monitoring,G22,16.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Giorgino Cagliari (CA),IT,2018-04-27,Monitoring,G22,42.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,Spiaggia La Plaja in localit? Aspra Bagheria (PA),IT,2018-04-29,Monitoring,G22,5.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,2014-09-05,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,2020-03-30,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
gBqsPxAZ,"Saint Raphael, Limassol",CY,2020-07-29,Cleanup,G22,8.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Anemone,Vama Veche (Anemone),RO,2019-09-16,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Anemone,Vama Veche (Anemone),RO,2019-04-03,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cetraro,IT,2018-04-06,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cetraro,IT,2017-12-17,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cetraro,IT,2017-02-08,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cetraro,IT,2018-11-15,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,2019-09-18,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,2016-04-04,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,2019-06-18,Monitoring,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,2017-01-13,Monitoring,G22,3.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,"Spiaggia della Riserva Naturale della Lecciona, Viareggio (LU)",IT,2017-05-06,Monitoring,G22,10.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,"Spiaggia dellOasi dei Variconi, Castel Volturno (CE)",IT,2017-04-22,Monitoring,G22,34.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Barletta Ponente,IT,2017-04-05,Monitoring,G22,11.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Barletta Ponente,IT,2018-04-09,Monitoring,G22,11.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Barletta Ponente,IT,2018-12-07,Monitoring,G22,11.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
"Aarhus University, Denmark ",Upernavik st1,unknown,2017-07-13,Monitoring,G22,16.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,2017-09-28,Cleanup,G22,7.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Barletta Ponente,IT,2017-11-02,Monitoring,G22,11.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,2018-01-30,Cleanup,G22,1.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Legambiente Onlus,D'Ayala Maruggio (TA),IT,2018-04-26,Monitoring,G22,6.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Localit? Isola S. Andrea presso Marano e Grado,IT,2018-12-03,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Localit? Isola S. Andrea presso Marano e Grado,IT,2017-03-16,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Localit? Isola S. Andrea presso Marano e Grado,IT,2018-03-22,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Localit? Isola S. Andrea presso Marano e Grado,IT,2017-11-23,Monitoring,G22,2.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Silvi Sud,IT,2017-10-05,Monitoring,G22,4.0,Plastic,"Plastic caps/lids chemicals, detergents (non-food)",No,Hard,Not Recycled
